1.25,1.3133406925298385,3
1.25,1.4151416878051022,1.4666594187792852
1.25,1.2076666810471355,1.442112921397438
1.25,1.1757367332380089,1.3663478864375362
1.25,1.7707243126068386,1.3196848218548058
1.25,1.3694150926554141,1.4086784557269552
1.25,1.1512523967200878,1.4021807654739689
1.25,0.83363736620510642,1.3663664474489301
1.25,0.82503092453412363,1.2994206878148311
1.25,1.1785968726109506,1.2460872980170499
1.25,1.426593677833444,1.2392120105759237
1.25,1.3472130258259702,1.2566900880310123
1.25,1.2724444366401806,1.2644889257201053
1.25,1.1283392573018265,1.2651266904672569
1.25,1.282990228236305,1.2548576470227606
1.25,1.3124066469865323,1.256846480439584
1.25,1.1369422590816296,1.260563384245271
1.25,1.1907484825431449,1.2527033544976249
1.25,1.5718251183994691,1.2489449341541474
1.25,0.89219263657631942,1.2676985459841188
1.25,1.3511523003690884,1.2467504669453804
1.25,1.0842175102056053,1.2523604868542226
1.25,1.4218839697432399,1.2436348007134985
1.25,1.242700840170389,1.2525895355371695
1.25,1.2406107849951398,1.2521075616936803
1.25,1.2546837325191496,1.2515628092991551
1.25,1.0902278449366818,1.251706840430701
1.25,1.1169265018694083,1.2444359044850066
1.25,1.2758737353951044,1.2388252545786422
1.25,1.4350665296584346,1.2404207065479689
1.25,1.162800955099947,1.2486355807171683
1.25,1.2116621833413912,1.2450807469012706
1.25,1.2721490182684889,1.2437209759053425
1.25,1.2657491421087144,1.2448586851060601
1.25,2.0365478789976397,1.2456818584550065
1.25,1.4346255869375637,1.2763952746454688
1.25,1.3235208508886576,1.2824569385894293
1.25,1.033850777654914,1.2840100724991403
1.25,1.0130206225962612,1.2746612428894164
1.25,1.2969740019157674,1.2649926949804415
1.25,1.4706738045761292,1.2661621152456655
1.25,1.322727014178156,1.2735665941486196
1.25,1.2539294888388952,1.2753300298195487
1.25,1.1379844304377187,1.2745690284137414
1.25,1.2539978786042865,1.2697516308435801
1.25,1.4637778689725769,1.2692002348383693
1.25,0.85625320407152306,1.2759617887050898
1.25,1.2148880294277193,1.2614751437622498
1.25,1.5381959782870496,1.2598773063776589
1.25,1.4196420231815101,1.2693664094348209
1.25,1.0106171756616331,1.2744614325111552
1.25,1.6434462531571195,1.2655626811268303
1.25,1.7678864936760206,1.2782451260485164
1.25,1.3588555697612263,1.2946026573893463
1.25,1.3357356947623795,1.2967398822731164
1.25,1.3363619073164072,1.2980317219111084
1.25,1.3862455305861536,1.2992966713221556
1.25,1.1448349609662243,1.30215583779192
1.25,1.2200684216614159,1.2969999828746603
1.25,1.4544708189512954,1.2944866660000265
1.25,1.6366377744221057,1.2996977986914351
1.25,1.081096089894267,1.3106423786943706
1.25,1.3548814796506208,1.3032056435271406
1.25,0.88418737870160236,1.3048757131350477
1.25,0.98274781030420733,1.2913110871369242
1.25,1.0743835508617043,1.2813832839902641
1.25,1.4393954762278667,1.2747367109382164
1.25,1.3436893718795961,1.280013696616825
1.25,1.3906064536163363,1.2820507310075586
1.25,1.0122683890301807,1.2855176910429262
1.25,1.4306432797261035,1.2768046223260086
1.25,1.0499861947147,1.2817028102260595
1.25,1.1522211337292501,1.2743352385962536
1.25,1.3275376184647076,1.2704576012677844
1.25,1.6325596073762538,1.2722679168611364
1.25,1.5219856719825409,1.2836816005046006
1.25,1.2198297029352112,1.2912227055220844
1.25,0.8582074295225105,1.2889657666494176
1.25,1.1504129544076749,1.2753611788570045
1.25,1.1241332025937578,1.2714184709354832
1.25,1.0651268322287135,1.2667748113780957
1.25,1.0373070999547809,1.2604221785619383
1.25,0.76461299397582905,1.2533984369596773
1.25,1.5828622267151811,1.2380219467050277
1.25,1.550113963842201,1.2488630808032897
1.25,1.2098187048364015,1.258328070021272
1.25,1.2791451529717119,1.2568048287837457
1.25,1.140072052613587,1.2575059596881795
1.25,1.5749635272719784,1.2538222618622785
1.25,1.0043976035391791,1.2638911352401663
1.25,1.1244999869980361,1.2557587454584742
1.25,0.94159015067080798,1.251646882239636
1.25,1.5202909229540347,1.2419377289225084
1.25,1.105823658350074,1.250650908378089
1.25,0.81719948435521528,1.2461190035743324
1.25,1.3720292080011194,1.2327016909643682
1.25,1.4008082068830567,1.2370587604463663
1.25,1.0618682879118975,1.2421780935175573
1.25,1.6059832897355055,1.2365425416646381
1.25,1.2747857503397808,1.2480864426933573
1.25,1.221264596342214,1.2489205178630312
1.25,0.88169487698576132,1.2480567500670934
1.25,1.2962426037729189,1.2366166788411566
1.25,1.2312131135034872,1.2384782031470518
1.25,1.2308071780985301,1.2382514282985502
1.25,1.5105859065297356,1.2380191010881232
1.25,1.4787503723071154,1.2465242490360915
1.25,0.89223402135003416,1.2537695107065525
1.25,1.2883678693462564,1.2424915111943382
1.25,1.2063070375140874,1.2439224201287513
1.25,0.66389749394023856,1.2427493228477933
1.25,1.0353059952899129,1.2246990081156937
1.25,1.0148043196002403,1.2187938261798974
1.25,0.97573718637983808,1.2124341930659175
1.25,0.85931287317103289,1.2050555811535477
1.25,0.83160370648401238,1.1942786478611089
1.25,1.1149815306945747,1.1829749012735662
1.25,1.1264831934157369,1.1808558746285045
1.25,1.1005796832413468,1.1791614676708226
1.25,1.3243123277396767,1.1767128103744364
1.25,1.3335543671603558,1.1813117964360504
1.25,1.095789306316691,1.1860551563037545
1.25,0.99354968281986855,1.1832429452005628
1.25,1.5778935041671311,1.1773334227231829
1.25,1.1438365282242755,1.1898114421900985
1.25,1.3493895123164827,1.1883793274833685
1.25,1.0916431385521237,1.1933945523382974
1.25,1.5067345695948218,1.1902252847544106
1.25,1.4035797716126304,1.2000832537255135
1.25,1.5535901232786187,1.2064210982415018
1.25,1.21029375377003,1.2172332013586833
1.25,1.1034234566206937,1.2170170889702172
1.25,0.95350772214494306,1.2134795992257441
1.25,1.4501391515176663,1.2053838910910892
1.25,1.5316734023577554,1.2130055333088068
1.25,1.1993339237928078,1.2229285468075055
1.25,1.6729162023248374,1.2221938505647163
1.25,0.83569757153062563,1.2362282549908346
1.25,1.6253762204887796,1.2237569642313126
1.25,1.4945443604087481,1.2362618989941534
1.25,1.4296919847355702,1.2443037059402855
1.25,0.74635970714000399,1.2500757989912619
1.25,1.1590059876933183,1.2343927798809968
1.25,1.3536141901436232,1.2320456758081166
1.25,1.0331732370374977,1.2358305534461487
1.25,1.278270395227781,1.229521167965129
1.25,0.94625003944415842,1.2310388713968403
1.25,1.1970524961854505,1.2221726844794962
1.25,1.7093703824646644,1.2213906392175982
1.25,1.115239875936274,1.2365823318611338
1.25,1.7399838256230851,1.2328047593658096
1.25,1.4651637286496149,1.2485938554972078
1.25,1.2929791597700355,1.2553358774663874
1.25,1.2542746403140237,1.2565077382276686
1.25,1.3321575717375831,1.2564382209237579
1.25,1.4384325864565561,1.2587953798787748
1.25,1.1724307469559609,1.264387484771061
1.25,1.0459716967059962,1.2615248906044372
1.25,1.3486081438687008,1.254814804875128
1.25,0.8360846520149281,1.2577345379168428
1.25,1.3013176633028911,1.2446088876886756
1.25,1.3121212667127737,1.2463741812774971
1.25,1.1317406118512248,1.2484208198026423
1.25,1.1620751205718258,1.244788702008067
1.25,1.2133726485265632,1.2422139360169853
